SystemID,InstallationDate,SystemSize,TotalInstalledPrice,SalesTaxCost,RebateOrGrant,PerformanceBasedIncentiveAnnualPayment,PerformanceBasedIncentivesDuration,CustomerSegment,ZipCode,State,ModuleEfficiency
MA_DOER_CEC_58495,9/17/2015,7.02,28063.4,0,-9999,0,0,RES,1821,MA,-9999
CA_SMUD_5635,6/20/2014,1.5,8395,170.4147929,249,0,0,RES,95608,CA,0.154320988
NY_NYSERDA_15385,1/7/2015,9,35550,0,8100,0,0,RES,12118,NY,0.154320988
CT_CGB_6163,8/25/2014,3,14400,0,0,0,0,RES,6033,CT,0.153374233
MA_DOER_CEC_471,10/31/2011,7.98,56318,0,3750,0,0,RES,2535,MA,-9999
CO-Xcel-40352,1/19/2017,3.445,8426,284.3873132,-9999,0,0,-9999,-9999,CO,-9999
TX_AE_2638,10/3/2013,5.1,17850,594.6859386,7382.25,0,0,RES,-9999,TX,-9999
NY_NYSERDA_83077,11/28/2016,9.48,48442.88,0,2940,0,0,RES,11429,NY,0.200613497
NM-PNM-9789,4/1/2017,4.42,-9999,-9999,-9999,0,0,RES,87120,NM,-9999
PA_DEP_3663,11/5/2010,7.05,45120,1818.566053,12337.5,0,0,RES,19355,PA,0.144171779
NM-PNM-9743,4/1/2017,3.92,-9999,-9999,-9999,0,0,RES,87124,NM,-9999
MA_DOER_CEC_65694,11/26/2014,8.415,42832.35,0,-9999,0,0,RES,2191,MA,-9999
MA_DOER_CEC_38849,9/3/2014,5.5,26950,0,2000,0,0,RES,1033,MA,0.153374233
NY_NYSERDA_47126,4/2/2012,7.65,40532,0,13387.5,0,0,RES,11566,NY,-9999
CA-NEM-628398,7/11/2017,4.251,17642,394.7767483,0,0,0,RES,92078,CA,0.200613497
CA-NEM-707004,11/24/2015,4.2,20880,439.406138,0,0,0,RES,91910,CA,-9999
CA-NEM-705051,11/9/2015,5.52,25731,577.5052099,0,0,0,RES,92024,CA,0.211656442
CA_SMUD_9313,10/12/2015,3.57,18278.4,373.4952173,500,0,0,RES,95843,CA,0.157407407
UT_OED_4407,7/1/2015,4.56,15861,383.8152063,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-28582,6/9/2015,5.46,11657,318.7350993,-9999,0,0,-9999,-9999,CO,-9999
CA_SMUD_18690,9/5/2017,7.28,-9999,-9999,500,0,0,RES,-9999,CA,0.181846994
MA_DOER_CEC_46003,4/19/2016,4.94,16464.24,0,-9999,0,0,RES,1082,MA,-9999
CA-NEM-628155,6/13/2017,7.2,38459,668.6409287,0,0,0,RES,92011,CA,0.220762194
TX_CPS_6755,9/29/2016,6.03,17777,553.8623288,5343.82,0,0,RES,78252,TX,0.174358974
MA_DOER_CEC_42327,3/30/2016,9.88,50882,0,-9999,0,0,RES,1550,MA,-9999
CA-NEM-662588,11/22/2013,8.33,-9999,-9999,0,0,0,RES,92021,CA,0.150306748
CA-NEM-682010,7/8/2015,5.865,-9999,-9999,0,0,0,RES,92065,CA,0.156441718
CT_CGB_23599,11/30/2017,6.44,25760,0,2063,0,0,RES,6471,CT,0.181846994
CA_LADWP_26303,1/28/2016,5.843259363,35139,555.4828152,1753,0,0,RES,91406,CA,0.160606061
CA-NEM-608310,8/4/2016,7.2,25000,684.459823,0,0,0,RES,92117,CA,-9999
MA_DOER_CEC_71175,3/4/2016,5.72,25682.8,0,-9999,0,0,RES,1420,MA,-9999
CA-NEM-675269,9/23/2014,6.6,-9999,-9999,0,0,0,RES,92019,CA,0.170807453
DE_Delmarva_2830,9/23/2011,11.88,58500,0,14625,0,0,RES,19711,DE,-9999
CA-NEM-667558,4/24/2015,2.5,14750,261.5512726,410,0,0,RES,92130,CA,0.153374233
NH_PUC_483,1/17/2012,1.35,13277.42,0,1687.5,0,0,RES,3590,NH,-9999
NY_NYSERDA_16768,2/26/2015,4.5,17775,0,3600,0,0,RES,12010,NY,0.154320988
CA-NEM-603807,5/16/2016,10.26,29000,975.3552478,0,0,0,RES,92011,CA,-9999
NM-PNM-9920,4/1/2017,4.51,-9999,-9999,-9999,0,0,RES,87144,NM,-9999
NY_NYSERDA_62474,12/18/2014,26.29,113047,0,34177,0,0,NON-RES,12061,NY,0.156410256
MA_DOER_CEC_34220,7/3/2017,13.325,59029.75,0,-9999,0,0,RES,1095,MA,0.194610778
NY_NYSERDA_45736,7/15/2011,10.34,53044.2,0,8496.4,0,0,RES,11755,NY,-9999
NY_NYSERDA_73403,2/3/2015,14.54,81396,0,9288,0,0,RES,10918,NY,0.164516129
FL_OUC_657,9/19/2017,11.6,31250,0,0,0,0,RES,32833,FL,-9999
NY_NYSERDA_6589,8/14/2014,5.89,34952,0,7652,0,0,RES,10305,NY,0.200613497
CA_SMUD_6584,12/19/2014,5.25,26775,596.4517753,753,0,0,RES,95624,CA,0.154320988
OR_DOE_15461,8/9/2017,5.6,23632,0,-9999,0,0,RES,97420,OR,0.175879397
CT_CGB_18334,6/2/2016,4.59,17511,0,2158,0,0,RES,6096,CT,0.157567406
NY_NYSERDA_40524,2/28/2011,6.12,30600,0,15300,0,0,RES,11729,NY,-9999
NY_NYSERDA_4310,8/12/2016,6.1,11746,0,3048,0,0,RES,10314,NY,0.164596273
MA_DOER_CEC_33032,11/29/2017,11.7,50076,0,-9999,0,0,RES,2302,MA,0.179640719
CA-NEM-658767,10/22/2013,5.5,11900,658.7748787,887,0,0,RES,92129,CA,0.153374233
CO-Xcel-19101,4/9/2014,4.165,21241.5,262.1054095,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-603082,6/22/2016,6.9,31400,655.9406637,0,0,0,RES,92056,CA,0.211656442
MD_MEA_19678,1/5/2010,4.73,30998,0,4543.75,0,0,RES,-9999,MD,-9999
MA_DOER_CEC_22993,2/19/2015,8.175,41774,0,1250,0,0,RES,2667,MA,-9999
NY_NYSERDA_29041,5/22/2017,5.89,20842.14,0,2354,0,0,RES,10921,NY,0.200613497
MA_DOER_CEC_193,12/10/2010,8.14,43350,0,5000,0,0,RES,1985,MA,0.14453125
CA-NEM-677427,9/24/2008,4.14,32885,2237.889483,7352,0,0,RES,92116,CA,0.185483871
CA-NEM-700272,11/10/2015,4.14,19665,433.1289074,0,0,0,RES,92116,CA,0.211656442
PA_DEP_8828,10/30/2013,9.8,49000,905.103265,7350,0,0,RES,19038,PA,0.197580645
CA-NEM-701299,9/28/2015,9.01,46131,942.6307864,0,0,0,RES,92064,CA,0.160606061
CA-NEM-688370,4/20/2015,6.885,33737,720.3122047,0,0,0,RES,92064,CA,0.157407407
MA_DOER_CEC_79339,10/16/2009,5.04,34028.32,0,16500,0,0,RES,1754,MA,-9999
NY_NYSERDA_15256,2/23/2017,4.94,17043,0,3458,0,0,RES,10305,NY,0.158536585
CA_LADWP_27923,12/3/2016,9.083302265,43000,863.4938139,2725,0,0,RES,91367,CA,0.200613497
CO-Xcel-9620,12/28/2012,5.04,25074,380.7261664,-9999,0,0,-9999,-9999,CO,-9999
TX_CPS_724,2/2/2016,4,26500,367.4045299,-9999,0,0,RES,78251,TX,0.155279503
NY_NYSERDA_34077,9/6/2017,10.8,35560,0,4320,0,0,RES,12056,NY,0.208092486
CA_SMUD_2312,8/2/2011,3.888,24309.6,699.9800824,4092,0,0,RES,95820,CA,0.132515337
MA_DOER_CEC_98,5/17/2010,9.635,47600,0,10500,0,0,RES,2646,MA,0.144171779
NY_NYSERDA_30178,3/22/2017,6.72,21116,0,2688,0,0,RES,14870,NY,0.167664671
CA-NEM-602224,5/3/2016,6.93,34650,658.7925796,0,0,0,RES,92081,CA,0.192073171
CO-Xcel-7150,3/10/2010,8.28,30766,1347.159078,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_49718,4/23/2014,8.33,41650,0,4369.64,0,0,RES,11742,NY,-9999
NY_NYSERDA_80147,3/28/2016,8.32,46592,0,1248,0,0,RES,11754,NY,0.160493827
CA_LADWP_228,3/14/2008,6.96,48357,3762.248986,23561.28,0,0,RES,91344,CA,-9999
TX_CPS_10182,9/26/2017,7,22562.76,624.0302949,4201.76,0,0,RES,78253,TX,0.168674699
MA_DOER_CEC_49027,4/19/2016,6.6,28221.5,0,-9999,0,0,RES,1778,MA,-9999
NY_NYSERDA_70713,2/8/2017,5.83,27109.5,0,1283,0,0,RES,10989,NY,0.16374652
UT_OED_14908,5/25/2017,6.44,21557,481.9674407,-9999,0,0,RES,-9999,UT,-9999
UT_OED_12708,12/31/2016,7.41,37818,570.5919329,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-9013,4/12/2012,9.856,50694.46,744.5311699,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-659075,6/2/2014,3.92,15200,445.3506589,651,0,0,RES,91941,CA,-9999
MA_DOER_CEC_15999,8/8/2016,8.96,44001,0,-9999,0,0,RES,1038,MA,0.177649194
NY_NYSERDA_15350,10/21/2016,16.32,81110.4,0,6365,0,0,RES,11357,NY,0.157567406
CT_CGB_7722,6/17/2015,5.72,25750,0,6391,0,0,RES,6451,CT,0.160493827
MA_DOER_CEC_9357,11/18/2013,2.16,15120,0,-9999,0,0,RES,1854,MA,0.151234568
CA-NEM-615838,10/21/2016,4.32,17237,410.6758938,0,0,0,RES,92127,CA,0.220762194
CA_LADWP_6852,7/7/2010,6.15,79950,1726.274029,17146.08,0,0,RES,90068,CA,-9999
TX_CPS_9167,6/29/2017,7.15,21441.78,637.4023727,5053.78,0,0,RES,78242,TX,0.167682927
CA-NEM-680568,10/15/2008,48.3,318492,26108.71064,129348,0,0,NON-PROFIT,92109,CA,0.134517084
CA-NEM-694920,7/22/2015,9.36,33000,979.2479646,0,0,0,RES,91901,CA,0.167741935
NY_NYSERDA_31534,7/11/2017,10.64,29260,0,4256,0,0,RES,13029,NY,0.170731707
CO-Xcel-19523,8/16/2014,4.08,19176,256.7563195,-9999,0,0,-9999,-9999,CO,-9999
CA_SMUD_3646,11/25/2013,5.886,30018,705.0088975,3086,0,0,RES,95608,CA,0.200613497
CO-Xcel-23093,11/26/2014,3,13050,188.7914114,-9999,0,0,-9999,-9999,CO,-9999
CA_SMUD_19654,9/11/2017,3.92,-9999,-9999,500,0,0,RES,-9999,CA,0.167664671
MA_DOER_CEC_53155,8/31/2016,7.83,38523.6,0,-9999,0,0,RES,2638,MA,0.167701863
TX_CPS_10811,11/27/2017,8.1,32400,722.0921984,4291.49,0,0,RES,78222,TX,-9999
TX_CPS_452,4/2/2015,2.76,10687,276.4038464,3887.31,0,0,RES,78240,TX,0.185483871
NM_REPTC_7495,12/31/2014,7.5,28838,0,-9999,0,0,RES,87110,NM,0.154320988
CO-Xcel-18607,3/27/2014,5,18000,314.6523524,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_21514,2/26/2016,8.415,29705,0,-9999,0,0,RES,1527,MA,-9999
CA-NEM-635148,10/31/2017,5.525,28288,513.089046,0,0,0,RES,92065,CA,0.19411445
MA_DOER_CEC_64949,4/22/2015,15.045,75600,0,-9999,0,0,RES,1462,MA,-9999
OH-Ohio Public Utilities Commission-611,10/17/2015,4.7,-9999,-9999,-9999,0,0,-9999,44839,OH,-9999
CA-NEM-656746,8/15/2013,3.25,-9999,-9999,0,0,0,RES,92677,CA,0.154320988
TX_AE_1531,2/24/2012,6.48,23974.17,852.0326333,15471,0,0,RES,-9999,TX,-9999
MA_DOER_CEC_45554,7/7/2015,10.4,57408,0,-9999,0,0,RES,1754,MA,-9999
NY_NYSERDA_8732,8/22/2016,16.9,60671,0,3380,0,0,RES,11791,NY,0.167741935
CA-NEM-645327,2/24/2012,9.2,53840,1208.30158,1976,0,0,RES,91941,CA,0.185483871
MA_DOER_CEC_14960,6/2/2016,5.7,21945,0,-9999,0,0,RES,2478,MA,-9999
CA-NEM-601190,4/7/2016,4.65,22739,442.046969,0,0,0,RES,92129,CA,0.18902439
CA_LADWP_3084,6/15/2010,6.9,51250,1936.795252,22356,0,0,RES,90034,CA,-9999
CA-NEM-702779,10/19/2015,7.65,26775,800.3468941,0,0,0,RES,92123,CA,0.158385093
NY_NYSERDA_57109,3/28/2016,9,32850,0,5400,0,0,RES,12832,NY,0.155279503
CA_SMUD_17630,6/13/2017,3.015,-9999,-9999,500,0,0,RES,-9999,CA,0.205431486
CA-NEM-684756,6/24/2015,2.8,-9999,-9999,0,0,0,RES,92116,CA,-9999
MD_MEA_3914,6/11/2016,9.01,43758,0,1000,0,0,RES,-9999,MD,-9999
CA_SMUD_10393,11/23/2015,2.34,11980.8,244.8119911,500,0,0,RES,95758,CA,0.163522013
Ameren_395,12/3/2016,10.335,-9999,-9999,-9999,0,0,RES,63660,MO,-9999
MA_DOER_CEC_33533,7/7/2015,3.12,16224,0,-9999,0,0,RES,1754,MA,-9999
CO-Xcel-39637,3/3/2017,2.1,-9999,-9999,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_45053,1/12/2010,8.28,63480,0,28980,0,0,RES,11779,NY,-9999
NM-PNM-8346,11/15/2016,6.5,-9999,-9999,-9999,0,0,RES,87144,NM,-9999
CO-Xcel-37503,3/28/2017,6.76,29406,558.0430298,0,0,0,-9999,-9999,CO,-9999
CA-NEM-706846,12/16/2009,4.515,32521,1827.716743,4154,0,0,RES,92019,CA,0.132716049
NH_Com_274,9/15/2015,8.8,30000,0,6600,0,0,COM,3253,NH,0.170807453
UT_OED_17870,12/18/2017,6.38,30624,477.4770608,-9999,0,0,RES,-9999,UT,-9999
CA_LADWP_2585,5/29/2009,2.28,32500,922.9665946,7235.28,0,0,RES,91406,CA,-9999
CA_LADWP_19881,1/29/2015,3.978648572,26112,416.2482389,1592,0,0,RES,91326,CA,0.160377358
NM-PNM-11832,12/1/2017,4.56,-9999,-9999,-9999,0,0,RES,87144,NM,-9999
CO-Xcel-18300,7/31/2014,4.905,21823,308.6739577,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_13974,10/10/2013,3.099545649,50850,371.2550562,1240,0,0,RES,91344,CA,-9999
Ameren_2836,12/14/2012,25.92,-9999,-9999,-9999,0,0,NON-RES,63114,MO,-9999
CA-NEM-696218,7/31/2015,7.54,38605,788.8386381,0,0,0,RES,91913,CA,0.163522013
MA_DOER_CEC_62680,9/12/2014,5.94,28096,0,2000,0,0,RES,2474,MA,0.16875
NM-PNM-8113,10/15/2016,9.8,-9999,-9999,-9999,0,0,RES,87505,NM,-9999
NM_REPTC_19634,5/18/2011,2.7,21100,0,-9999,-9999,-9999,RES,87508,NM,-9999
CA-NEM-626333,5/3/2017,2.65,11130,246.0970085,0,0,0,RES,92026,CA,0.161585366
CT_CGB_21227,2/13/2017,7,23527,0,0,0,0,RES,6460,CT,0.170731707
MA_DOER_CEC_59149,9/6/2017,8.12,25924.23,0,-9999,0,0,RES,1129,MA,-9999
MA_DOER_CEC_61183,6/30/2016,9.765,39200,0,-9999,0,0,RES,2054,MA,-9999
CA-NEM-667696,3/24/2014,8.5,-9999,-9999,0,0,0,RES,91935,CA,0.157232704
TX_AE_3817,3/24/2015,1.4,5600,140.2048496,1486.1,0,0,RES,-9999,TX,-9999
UT_OED_4080,7/1/2015,5.2,18250,437.6840072,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_45585,11/15/2010,8.27,62010,0,28938,0,0,RES,11554,NY,-9999
NY_NYSERDA_60155,7/14/2016,9.76,43500,0,7680,0,0,RES,10301,NY,0.18597561
MN-Xcel-1846,4/19/2016,5.4,25108,0,-9999,0,0,-9999,-9999,MN,-9999
CT_CGB_20789,12/7/2017,8.32,37440,0,0,0,0,RES,6606,CT,0.159509202
CA-NEM-598455,3/10/2016,8.502,41990,808.2329743,0,0,0,RES,91914,CA,0.200613497
CT_CGB_14449,12/11/2015,4.68,24570,0,0,0,0,RES,6385,CT,0.163846924
CA-NEM-685688,4/17/2015,2.8,-9999,-9999,0,0,0,RES,91915,CA,-9999
CA-NEM-667993,4/7/2014,3.75,-9999,-9999,0,0,0,RES,92131,CA,0.153374233
CA-NEM-619459,10/2/2009,6.21,49815.43,2513.869541,8417,0,0,RES,92024,CA,0.185483871
MA_DOER_CEC_56321,12/28/2016,10.6,43460,0,-9999,0,0,RES,2715,MA,-9999
CO-Xcel-23819,9/18/2014,8.5,43350,534.908999,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_17284,4/26/2016,7.02,24570,0,0,0,0,RES,6901,CT,0.158536585
MO-Kansas City Power & Light-90,9/7/2011,10,-9999,-9999,-9999,0,0,COM,64683,MO,-9999
CO-Xcel-17682,3/23/2007,5.16,42208.8,1555.997833,-9999,0,0,-9999,-9999,CO,-9999
VT_REIP_2174,10/15/2013,5.25,35475,0,2363,0,0,RES,5146,VT,-9999
CO-Xcel-31040,7/14/2016,6.095,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
CA-NEM-656794,6/14/2013,4.32,-9999,-9999,0,0,0,RES,92021,CA,0.152866242
NY_NYSERDA_58066,5/13/2016,12.43,47970,0,2485,0,0,RES,11784,NY,0.200613497
CA_LADWP_26295,2/11/2016,5.874143707,36490.5,558.4188003,1762,0,0,RES,91311,CA,0.160606061
UT_OED_17215,7/25/2014,2.2,8354,201.7462636,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_19565,1/15/2015,8.5,43350,0,6800,0,0,RES,10307,NY,0.154320988
DE_Delmarva_3568,2/25/2014,8.25,40425,0,-9999,0,0,-9999,19720,DE,-9999
CA-NEM-598581,5/10/2016,3.795,23147,360.767365,0,0,0,RES,92056,CA,0.211656442
CA-NEM-627349,5/22/2017,8.19,41933,760.5790564,0,0,0,RES,92054,CA,0.198412698
CA-NEM-688735,5/4/2015,5.232,22475,547.3745033,0,0,0,RES,92110,CA,0.200613497
NY_NYSERDA_8638,6/22/2016,12.48,37939.2,0,2945,0,0,RES,10956,NY,0.158536585
MA_DOER_CEC_9448,11/5/2013,6.37,44590,0,-9999,0,0,RES,1701,MA,0.151234568
NY_NYSERDA_82042,7/29/2016,7.4,41412,0,1479,0,0,RES,11553,NY,0.157407407
MA_DOER_CEC_48702,1/15/2016,4.68,26208,0,-9999,0,0,RES,1609,MA,-9999
MA_DOER_CEC_14331,9/29/2017,9.9,35510,0,-9999,0,0,RES,2571,MA,-9999
MD_MEA_1380,12/1/2016,5.4,3526.02,0,1000,0,0,RES,-9999,MD,-9999
NY_NYSERDA_21234,8/11/2015,5.13,15390,0,3591,0,0,RES,13646,NY,-9999
CA-NEM-647975,5/9/2012,2.64,13134,346.7300186,525,0,0,RES,92120,CA,0.147239264
VT_REIP_1251,1/25/2012,39.6,178112,0,25260,0,0,NON-RES,5701,VT,0.130952381
PA_DEP_7004,5/8/2012,3.055,16730,318.1610416,2291.25,0,0,RES,19148,PA,0.142424242
MA_DOER_CEC_44069,9/22/2016,11.655,48309,0,-9999,0,0,RES,1056,MA,-9999
MD_MEA_15049,9/14/2011,1.38,13000,0,1000,0,0,RES,-9999,MD,-9999
UT_OED_15413,9/28/2017,7.44,35835,556.8071054,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-668496,5/8/2014,6,-9999,-9999,0,0,0,RES,92131,CA,0.153374233
CA-NEM-684879,2/27/2015,10.464,-9999,-9999,0,0,0,RES,91901,CA,0.200613497
NY_NYSERDA_29312,7/6/2017,4.93,24053.47,0,1972,0,0,RES,10306,NY,0.178255311
TX_CPS_2408,10/2/2012,7.5,35227,986.1488811,13109.76,0,0,RES,78258,TX,0.161290323
CT_CGB_9186,3/6/2015,6.12,32130,0,0,0,0,RES,6416,CT,0.164516129
CT_CGB_4136,10/3/2013,4.505,20998,0,6072,0,0,RES,6235,CT,0.163580247
NY_NYSERDA_76633,10/27/2015,2.6,14560,0,1139,0,0,RES,12211,NY,0.162638344
FL_OUC_367,10/25/2016,5.22,16840,0,0,8524.4,20,RES,32824,FL,-9999
NY_NYSERDA_67333,5/24/2016,5.36,18475,0,2142,0,0,NON-RES,14423,NY,0.192073171
CA-NEM-642603,6/24/2005,5.92,42250.62,2568.3445,15718.4,0,0,RES,92115,CA,-9999
MA_DOER_CEC_53301,9/6/2016,11.44,56285,0,-9999,0,0,RES,1571,MA,-9999
UT_OED_9740,8/18/2017,7.54,30160,564.2910718,-9999,0,0,RES,-9999,UT,-9999
MO-Kansas City Power & Light-1549,7/19/2016,8.06,-9999,-9999,-9999,0,0,RES,64082,MO,-9999
CO-Xcel-30676,8/22/2016,4.51,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
CA-NEM-651708,1/7/2013,11.772,55425,1410.017795,2024,0,0,RES,92019,CA,0.200613497
IL_DCEO_128,12/11/2007,10.6,34480,2991.415496,-9999,0,0,-9999,61701,IL,-9999
MA_DOER_CEC_59365,6/7/2017,5.51,17418.87,0,-9999,0,0,RES,2151,MA,-9999
CA-NEM-687177,4/9/2015,8.32,-9999,-9999,0,0,0,RES,92028,CA,0.164556962
UT_OED_1667,7/1/2014,5,30445,458.5142354,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_76860,10/28/2015,8.84,49504,0,3660,0,0,RES,12586,NY,0.162638344
NM_REPTC_7008,12/31/2014,5,18867,0,-9999,-9999,-9999,RES,87002,NM,0.154320988
CA-NEM-658090,7/30/2013,2.97,-9999,-9999,0,0,0,RES,92124,CA,0.160714286
OR_DOE_16176,10/12/2017,9.92,36300,0,-9999,0,0,RES,97222,OR,0.189718482
CO-Xcel-4863,8/19/2010,3.9,32475,634.5314497,-9999,0,0,-9999,-9999,CO,-9999
CO-Xcel-8839,11/26/2012,9.88,36800,746.3441516,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_13562,3/23/2016,2.295,41501.25,0,0,0,0,RES,6451,CT,0.157407407
MA_DOER_CEC_30306,9/16/2014,8.085,32505,0,-9999,0,0,RES,2740,MA,0.149390244
OR_DOE_5305,11/25/2012,2.07,12138,0,-9999,0,0,RES,97223,OR,-9999
CA-NEM-618955,12/7/2016,4.24,21709,403.0707847,0,0,0,RES,92120,CA,0.168569809
CA-NEM-678371,11/12/2014,5,-9999,-9999,0,0,0,RES,92069,CA,0.152439024
CO-Xcel-13341,11/18/2013,39.715,218829.65,2643.660143,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_53646,12/21/2015,8.16,33864,0,5712,0,0,RES,13862,NY,0.154545455
NY_NYSERDA_3097,6/4/2015,13.73,67296,0,10987,0,0,RES,10956,NY,0.200613497
CO-Xcel-19143,4/15/2014,8.82,44982,555.0467496,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_47308,3/29/2013,3.12,12660,0,5460,0,0,RES,11566,NY,-9999
NY_NYSERDA_79032,1/15/2016,7.54,42224,0,3770,0,0,RES,12590,NY,0.160493827
MA_DOER_CEC_59787,7/26/2016,9.62,35364.07,0,-9999,0,0,RES,1801,MA,-9999
CA-NEM-599724,6/15/2016,3.27,19487,310.8588363,0,0,0,RES,92054,CA,0.200613497
MA_DOER_CEC_14159,5/15/2017,5.6,12559,0,-9999,0,0,RES,1701,MA,0.16969697
CT_CGB_22600,7/6/2017,6.16,27000,0,0,0,0,RES,6114,CT,0.171779141
CA-NEM-596942,3/9/2016,11.375,45000,1081.351456,0,0,0,RES,92003,CA,0.165816327
NY_NYSERDA_6707,3/17/2014,7.19,39268,0,9800,0,0,RES,10309,NY,0.200613497
NY_NYSERDA_43319,4/16/2009,8.32,40597,0,29106,0,0,RES,11746,NY,-9999
CA-NEM-646780,2/10/2012,1.5,-9999,-9999,-9999,0,0,RES,92126,CA,0.161290323
MA_DOER_CEC_74657,6/14/2017,4.48,18995.2,0,-9999,0,0,RES,2038,MA,-9999
UT_OED_4310,7/1/2015,4.8,22032,404.0160067,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_7175,11/1/2016,5.57,19294,0,2437,0,0,RES,11434,NY,0.164596273
UT_OED_9723,8/5/2016,12.825,55180,987.5629608,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-665602,8/1/2014,21.6,87360,2453.973018,3815,0,0,RES,92036,CA,0.188679245
NY_NYSERDA_31791,9/20/2017,7.25,29994.3,0,2898,0,0,RES,10305,NY,0.211563769
CA-NEM-669576,2/27/2015,9.54,45792,998.0796562,1479,0,0,RES,92677,CA,0.167721519
CA_SMUD_19385,11/7/2017,3.015,-9999,-9999,500,0,0,RES,-9999,CA,0.205431486
MA_DOER_CEC_60564,11/25/2015,5.6,26125,0,-9999,0,0,RES,1701,MA,0.166666667
CO-Xcel-21102,7/15/2014,6.75,20250,424.7806757,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_80188,4/14/2016,8.06,45136,0,2821,0,0,RES,12525,NY,0.160493827
CA-NEM-657539,7/19/2013,6.37,-9999,-9999,0,0,0,RES,92009,CA,0.151234568
TX_CPS_8657,2/23/2017,7.88,29136.05,702.4798177,5731.05,0,0,RES,78251,TX,0.192073171
MN_DOC_263,8/21/2014,8.2,34380,0,0,2424.98,10,RES,55432,MN,0.16015625
CO-Xcel-16438,5/30/2013,9.555,52839.15,636.0360736,-9999,0,0,-9999,-9999,CO,-9999
NM-PNM-11386,7/1/2017,5.42,-9999,-9999,-9999,0,0,RES,87120,NM,-9999
MA_DOER_CEC_2851,3/7/2014,8.75,32150,0,2000,0,0,RES,1590,MA,-9999
CA_LADWP_11904,7/8/2013,5.665369765,35700,678.5824146,5948,0,0,RES,91307,CA,0.161290323
DE_Delmarva_2783,3/16/2011,8.64,47150,0,11787.5,0,0,RES,19960,DE,-9999
MN_DOC_697,12/19/2016,6.6,29838,0,0,2127.33,10,RES,55406,MN,0.167682927
CA_LADWP_13693,10/8/2013,2.360643968,17150,282.7514443,944,0,0,RES,91042,CA,0.154320988
NY_NYSERDA_65343,12/21/2016,6.6,28812,0,3240,0,0,RES,12040,NY,0.167682927
MD_MEA_17414,6/10/2011,4.2,33516,0,2100,0,0,RES,-9999,MD,-9999
CA_LADWP_15493,1/22/2014,5.025781235,36000,570.9783124,2010,0,0,RES,91311,CA,-9999
CA-NEM-679145,12/22/2014,6.75,-9999,-9999,0,0,0,RES,92075,CA,0.160714286
CO-Xcel-22353,3/27/2014,5.5,28050,346.1175876,-9999,0,0,-9999,-9999,CO,-9999
Ameren_2422,6/17/2014,9.945,-9999,-9999,-9999,0,0,NON-RES,63026,MO,-9999
CT_CGB_10458,5/4/2015,7.65,40162.5,0,0,0,0,RES,6029,CT,0.157407407
MA_DOER_CEC_11438,11/1/2013,4.75,25175,0,1900,0,0,RES,1776,MA,-9999
CO-Xcel-29722,11/30/2016,4.125,10401,217.8545318,0,0,0,-9999,-9999,CO,-9999
CO-Xcel-2420,8/12/2009,10,66015.43,2239.359059,-9999,0,0,-9999,-9999,CO,-9999
VT_REIP_1959,4/30/2013,6.48,28488,0,2916,0,0,RES,5674,VT,0.15483871
CA-NEM-624632,4/27/2017,5.04,18819,468.0486501,0,0,0,RES,92040,CA,0.167664671
CA-NEM-633756,10/13/2017,6.7,21000,622.2075309,0,0,0,RES,92130,CA,0.205395463
CA_LADWP_19026,1/16/2015,3.571324342,13344,373.6337706,1428,0,0,RES,91411,CA,-9999
CA-NEM-605569,5/26/2016,5.565,5565,435.0221239,0,0,0,RES,91911,CA,0.160606061
CA-NEM-631380,8/16/2017,11.56,32946,1073.540158,0,0,0,RES,92082,CA,0.170511535
MA_DOER_CEC_57586,5/10/2016,2.75,7380,0,-9999,0,0,RES,1879,MA,0.166666667
MA_DOER_CEC_1136,12/11/2012,2.9,11350,0,1305,0,0,RES,1773,MA,0.149484536
CO-Xcel-24266,9/8/2010,9.8,50401,1594.463643,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-660068,7/1/2014,8.502,38873,965.9110464,1386,0,0,RES,92672,CA,0.200613497
CT_CGB_23374,7/19/2017,7.98,24291.12,0,0,0,0,RES,6851,CT,0.174128745
