date,date,Size,price,efficiency,CostPerKW,IncentivePct,State,zip
2016-11-21,2016-11-21,7.6821546320000005,44145.0,0.200613497,5541.452540954268,0.03567119027069884,CA,91406
2014-11-28,2014-11-28,9.18,42300.0,0.164516129,3627.450980392157,0.2127659574468085,NY,12170
2015-01-29,2015-01-29,7.425,29889.0,0.171875,4025.4545454545455,0.0,CT,6756
2017-12-14,2017-12-14,11.2,42000.0,0.16969697,3297.186470696429,0.12075027448095238,TX,78258
2017-05-23,2017-05-23,4.24,20574.0,0.160606061,4539.800757924529,0.064413569864878,CA,92694
2014-05-30,2014-05-30,4.165,20408.5,0.15030674800000002,4500.0,0.08163265306122448,MA,2460
2016-03-03,2016-03-03,7.19,35249.96,0.200613497,4002.08066759388,0.18368815170286718,NY,11414
2015-09-08,2015-09-08,11.4,46390.0,0.154639175,3858.771929824561,0.05173528777753826,WI,54843
2017-09-05,2017-09-05,4.48,20250.0,0.17177914100000002,4520.089285714285,0.0,CT,6484
2017-10-17,2017-10-17,8.125,41600.0,0.19411445,5212.8667956553845,-0.018138046026442308,CA,92104
2015-10-15,2015-10-15,5.32,31578.0,0.17610062899999998,6040.3347947556385,-0.0176255971910824,CA,92131
2012-07-02,2012-07-02,5.900582107000001,36040.8,0.14242424199999998,4739.153697348932,0.22410808003984373,CA,91307
2017-03-31,2017-03-31,5.23,25636.8,0.200613497,4301.682600382409,0.12244117830618487,NY,10467
2011-09-30,2011-09-30,3.36,18173.67,0.15286624199999999,5578.851533779762,-0.03143400058986435,IL,62958
2015-10-05,2015-10-05,8.97,42607.5,0.211656442,4257.023411371237,0.10378454497447633,CT,6074
2017-10-13,2017-10-13,4.355,24000.0,0.20318989899999998,5603.773799104477,-0.016851453962500002,CA,92117
2016-04-25,2016-04-25,2.385,12211.0,0.160606061,5214.980006876311,-0.018567465105232984,CA,91915
2015-05-14,2015-05-14,2.81,15708.0,0.157407407,5410.320284697509,0.032149223325693914,NY,11757
2015-12-11,2015-12-11,3.0,12000.0,0.188679245,4104.620509033333,-0.026155127258333338,CA,92127
2017-01-11,2017-01-11,5.565,28493.0,0.160606061,5212.902734555256,-0.018137918709858564,CA,91950
2012-06-14,2012-06-14,5.4,32000.0,0.181451613,5839.855646759259,0.014524359609375,CA,91901
2017-10-31,2017-10-31,6.79,24069.0,0.180997585,3145.0662739322534,0.11275915077485563,NY,12065
2012-10-31,2012-10-31,8.16,33340.0,0.147239264,2799.0196078431372,0.3149370125974805,NY,12123
2015-01-22,2015-01-22,6.05,30143.0,0.172955975,3982.314049586777,0.2007099492419467,NY,12110
